title,doi,openalex_id,year,confidence_tier,source_link,pdf_url,status,mention_count,matched_terms,match_strength,discovery_source,expectation,scan_method,error
FESSTVaL: The Field Experiment on Submesoscale Spatio-Temporal Variability in Lindenberg,10.1175/bams-d-21-0330.1,https://openalex.org/W4386492749,2023.0,high,https://journals.ametsoc.org/downloadpdf/journals/bams/aop/BAMS-D-21-0330.1/BAMS-D-21-0330.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/bams-d-21-0330.1,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
First measurements of 3-Dimensional winds up to 25 km based on Aerosol backscatter using a compact Doppler lidar with multiple fields of view,10.5194/egusphere-2023-1924,https://openalex.org/W4387073975,2023.0,high,https://doi.org/10.5194/egusphere-2023-1924,https://egusphere.copernicus.org/preprints/egusphere-2023-1924/egusphere-2023-1924.html,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Investigation of Hydrostatic Imbalance with Field Observations,10.1175/jamc-d-22-0206.1,https://openalex.org/W4390122101,2023.0,high,https://journals.ametsoc.org/downloadpdf/view/journals/apme/63/1/JAMC-D-22-0206.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/jamc-d-22-0206.1,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Isolating and Investigating Updrafts Induced by Wildland Fires Using an Airborne Doppler Lidar During FIREX‐AQ,10.1029/2023jd038809,https://openalex.org/W4384154409,2023.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2023JD038809,https://onlinelibrary.wiley.com/doi/full/10.1029/2023jd038809,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Measurements and Model Improvement: Insight into NWP Model Error Using Doppler Lidar and Other WFIP2 Measurement Systems,10.1175/mwr-d-23-0069.1,https://openalex.org/W4386636739,2023.0,high,https://journals.ametsoc.org/downloadpdf/journals/mwre/151/12/MWR-D-23-0069.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/mwr-d-23-0069.1,no_matches,0,,,channel_b:B2:LAPSE-RATE+Doppler lidar,,html_scrape,
Observations of coastal dynamics during lake breeze at a shoreline impacted by high ozone,10.1039/d2ea00101b,https://openalex.org/W4313592818,2023.0,high,https://pubs.rsc.org/en/content/articlepdf/2023/ea/d2ea00101b,https://doi.org/10.1039/d2ea00101b,no_matches,0,,,channel_b:B2:LAPSE-RATE+Doppler lidar,,html_scrape,
Opinion: Recent developments and future directions in studying the mesosphere and lower thermosphere,10.5194/acp-23-13255-2023,https://openalex.org/W4387837020,2023.0,high,https://acp.copernicus.org/articles/23/13255/2023/acp-23-13255-2023.pdf,https://acp.copernicus.org/articles/23/13255/2023/acp-23-13255-2023.html,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Reducing Aerosol Forcing Uncertainty by Combining Models With Satellite and Within‐The‐Atmosphere Observations: A Three‐Way Street,10.1029/2022rg000796,https://openalex.org/W4367837504,2023.0,high,https://doi.org/10.1029/2022rg000796,https://onlinelibrary.wiley.com/doi/full/10.1029/2022rg000796,no_matches,0,,,channel_b:B2:EPIC+Doppler lidar,,html_scrape,
The Impact of Internal Gravity Waves on the Spectra of Turbulent Fluctuations of Vertical Wind Velocity in the Stable Atmospheric Boundary Layer,10.3390/rs15112894,https://openalex.org/W4382322521,2023.0,high,https://www.mdpi.com/2072-4292/15/11/2894/pdf?version=1685676708,https://www.mdpi.com/2072-4292/15/11/2894/full?version=1685676708,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
The Influence of Convection Initiation Strength on Subsequent Simulated Supercell Evolution,10.1175/mwr-d-22-0069.1,https://openalex.org/W4381736996,2023.0,high,https://doi.org/10.1175/mwr-d-22-0069.1,https://journals.ametsoc.org/doi/full/10.1175/mwr-d-22-0069.1,no_matches,0,,,channel_b:B2:PECAN+Doppler lidar,,html_scrape,
The influence of resolved convective motions on scalar dispersion in hectometric‐scale numerical weather prediction models,10.1002/qj.4632,https://openalex.org/W4389507976,2023.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qj.4632,https://onlinelibrary.wiley.com/doi/full/10.1002/qj.4632,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Using optimal estimation to retrieve winds from velocity-azimuth display (VAD) scans by a Doppler lidar,10.5194/amt-16-3715-2023,https://openalex.org/W4385896622,2023.0,high,https://amt.copernicus.org/articles/16/3715/2023/amt-16-3715-2023.pdf,https://amt.copernicus.org/articles/16/3715/2023/amt-16-3715-2023.html,mentions_found,4,AERI retrieval; lidar retrieval,contextual,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Validation of Aeolus wind profiles using ground-based lidar and radiosonde observations at Réunion island and the Observatoire de Haute-Provence,10.5194/amt-16-997-2023,https://openalex.org/W4322752913,2023.0,high,https://amt.copernicus.org/articles/16/997/2023/amt-16-997-2023.pdf,https://amt.copernicus.org/articles/16/997/2023/amt-16-997-2023.html,mentions_found,1,lidar retrieval,contextual,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Warn-on-Forecast System: From Vision to Reality,10.1175/waf-d-23-0147.1,https://openalex.org/W4388843861,2023.0,high,https://journals.ametsoc.org/downloadpdf/view/journals/wefo/39/1/WAF-D-23-0147.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/waf-d-23-0147.1,no_matches,0,,,channel_b:B2:TORUS+Doppler lidar,,html_scrape,
Wave-induced Mixing and Transport in the Middle Atmosphere-Lower Thermosphere (MLT),10.3847/25c2cfeb.e35c5812,https://openalex.org/W4386360908,2023.0,high,https://baas.aas.org/pub/2023n3i122/download/pdf,https://doi.org/10.3847/25c2cfeb.e35c5812,no_matches,0,,,channel_b:B2:LAPSE-RATE+Doppler lidar,,html_scrape,
"A benchmark dataset of diurnal- and seasonal-scale radiation, heat, and CO <sub>2</sub> fluxes in a typical East Asian monsoon region",10.5194/essd-14-4153-2022,https://openalex.org/W4296087407,2022.0,high,https://essd.copernicus.org/articles/14/4153/2022/essd-14-4153-2022.pdf,https://essd.copernicus.org/articles/14/4153/2022/essd-14-4153-2022.html,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Aerosol measurements in the tropo- and stratosphere by spectral splitting of Rayleigh and Mie signals within a compact lidar of 1 m3,10.1117/12.2636289,https://openalex.org/W4300427874,2022.0,high,https://doi.org/10.1117/12.2636289,https://doi.org/10.1117/12.2636289,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
An OSSE Study of the Impact of Micropulse Differential Absorption Lidar (MPD) Water Vapor Profiles on Convective Weather Forecasting,10.1175/mwr-d-21-0284.1,https://openalex.org/W4307475659,2022.0,high,https://journals.ametsoc.org/downloadpdf/journals/mwre/150/10/MWR-D-21-0284.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/mwr-d-21-0284.1,no_matches,0,,,channel_b:B2:PECAN+Doppler lidar,,html_scrape,
Assimilation of New York State Mesonet Surface and Profiler Data for the 21 June 2021 Convective Event,10.1175/mwr-d-22-0136.1,https://openalex.org/W4308883222,2022.0,high,https://journals.ametsoc.org/downloadpdf/journals/mwre/151/2/MWR-D-22-0136.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/mwr-d-22-0136.1,no_matches,0,,,channel_b:B2:PECAN+Doppler lidar,,html_scrape,
Comment on acp-2022-615,10.5194/acp-2022-615-rc2,https://openalex.org/W4307867094,2022.0,high,https://doi.org/10.5194/acp-2022-615-rc2,https://acp.copernicus.org/preprints/acp-2022-615-rc2/acp-2022-615-rc2.html,no_matches,0,,,channel_b:B2:RIVoRS+Doppler lidar,,html_scrape,
Comment on amt-2021-363,10.5194/amt-2021-363-rc3,https://openalex.org/W4206170527,2022.0,high,https://amt.copernicus.org/articles/15/2479/2022/amt-15-2479-2022.pdf,https://amt.copernicus.org/preprints/amt-2021-363-rc3/amt-2021-363-rc3.html,no_matches,0,,,channel_a:CLAMPS1,,html_scrape,
Comment on amt-2021-363,10.5194/amt-2021-363-rc2,https://openalex.org/W4206726389,2022.0,high,https://doi.org/10.5194/amt-2021-363-rc2,https://amt.copernicus.org/preprints/amt-2021-363-rc2/amt-2021-363-rc2.html,no_matches,0,,,channel_a:Collaborative Lower Atmospheric Mobile Profiling System,,html_scrape,
Comment on amt-2021-410,10.5194/amt-2021-410-rc2,https://openalex.org/W4280504120,2022.0,high,https://amt.copernicus.org/articles/15/4709/2022/amt-15-4709-2022.pdf,https://amt.copernicus.org/preprints/amt-2021-410-rc2/amt-2021-410-rc2.html,no_matches,0,,,channel_b:B2:RIVoRS+Doppler lidar,,html_scrape,
Empirical Evidence for the Frontal Modification of Atmospheric Boundary Layer Depth Variability over Land,10.1175/jamc-d-21-0099.1,https://openalex.org/W4229458092,2022.0,high,https://journals.ametsoc.org/downloadpdf/journals/apme/61/8/JAMC-D-21-0099.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/jamc-d-21-0099.1,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
"First Simultaneous Lidar Observations of Thermosphere‐Ionosphere Sporadic Ni and Na (TISNi and TISNa) Layers (∼105–120 km) Over Beijing (40.42°N, 116.02°E)",10.1029/2022gl100397,https://openalex.org/W4292673779,2022.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2022GL100397,https://onlinelibrary.wiley.com/doi/full/10.1029/2022gl100397,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Focused Observations for Expanded Comprehension: Advancing Tropical Pacific Coupled Modeling and Process Understanding,10.1175/bams-d-22-0041.1,https://openalex.org/W4221108608,2022.0,high,https://journals.ametsoc.org/downloadpdf/journals/bams/103/7/BAMS-D-22-0041.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/bams-d-22-0041.1,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Lidar Instrumentation for the California Fire Dynamics Study,10.14195/978-989-26-2298-9_46,https://openalex.org/W4313018551,2022.0,high,http://books.uc.pt/download/book/1232/978-989-26-2298-9_46,https://doi.org/10.14195/978-989-26-2298-9_46,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Oblique propagation of mountain waves to the upwind side of the Andes observed by GLORIA and ALIMA during the SouthTRAC campaign,10.1002/essoar.10512325.1,https://openalex.org/W4297020619,2022.0,high,https://essopenarchive.org/doi/pdf/10.1002/essoar.10512325.1,https://onlinelibrary.wiley.com/doi/full/10.1002/essoar.10512325.1,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Observational data from uncrewed systems over Southern Great Plains,10.5194/essd-14-3423-2022,https://openalex.org/W4288077541,2022.0,high,https://doi.org/10.5194/essd-14-3423-2022,https://essd.copernicus.org/articles/14/3423/2022/essd-14-3423-2022.html,mentions_found,1,lidar retrieval,contextual,channel_b:B2:LAPSE-RATE+Doppler lidar,,html_scrape,
Overview of the MOSAiC expedition: Atmosphere,10.1525/elementa.2021.00060,https://openalex.org/W4210804024,2022.0,high,https://doi.org/10.1525/elementa.2021.00060,https://doi.org/10.1525/elementa.2021.00060,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Reply on RC1,10.5194/amt-2021-363-ac1,https://openalex.org/W4213021295,2022.0,high,https://doi.org/10.5194/amt-2021-363-ac1,https://amt.copernicus.org/preprints/amt-2021-363/amt-2021-363-ac1.html,no_matches,0,,,channel_a:Collaborative Lower Atmospheric Mobile Profiling System,,html_scrape,
Reply on RC2,10.5194/amt-2021-363-ac2,https://openalex.org/W4213067307,2022.0,high,https://doi.org/10.5194/amt-2021-363-ac2,https://amt.copernicus.org/preprints/amt-2021-363/amt-2021-363-ac2.html,no_matches,0,,,channel_a:Collaborative Lower Atmospheric Mobile Profiling System,,html_scrape,
Reply on RC3,10.5194/amt-2021-363-ac3,https://openalex.org/W4213099682,2022.0,high,https://doi.org/10.5194/amt-2021-363-ac3,https://amt.copernicus.org/preprints/amt-2021-363/amt-2021-363-ac3.html,no_matches,0,,,channel_a:Collaborative Lower Atmospheric Mobile Profiling System,,html_scrape,
Scientific challenges to characterizing the wind resource in the marine atmospheric boundary layer,10.5194/wes-7-2307-2022,https://openalex.org/W4310261194,2022.0,high,https://wes.copernicus.org/articles/7/2307/2022/wes-7-2307-2022.pdf,https://wes.copernicus.org/articles/7/2307/2022/wes-7-2307-2022.html,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Smoke Plume Dynamics,10.1007/978-3-030-87045-4_4,https://openalex.org/W4290995218,2022.0,high,https://link.springer.com/content/pdf/10.1007/978-3-030-87045-4_4.pdf,https://link.springer.com/article/10.1007/978-3-030-87045-4_4,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
"Space‐Scale Resolved Surface Fluxes Across a Heterogeneous, Mid‐Latitude Forested Landscape",10.1029/2022jd037138,https://openalex.org/W4309700514,2022.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2022JD037138,https://onlinelibrary.wiley.com/doi/full/10.1029/2022jd037138,no_matches,0,,,channel_b:B2:CHEESEHEAD+Doppler lidar,,html_scrape,
The COMBLE Campaign: A Study of Marine Boundary Layer Clouds in Arctic Cold-Air Outbreaks,10.1175/bams-d-21-0044.1,https://openalex.org/W4214870828,2022.0,high,https://journals.ametsoc.org/downloadpdf/journals/bams/103/5/BAMS-D-21-0044.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/bams-d-21-0044.1,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
The High-Resolution Rapid Refresh (HRRR): An Hourly Updating Convection-Allowing Forecast Model. Part II: Forecast Performance,10.1175/waf-d-21-0130.1,https://openalex.org/W4281478270,2022.0,high,https://journals.ametsoc.org/downloadpdf/journals/wefo/37/8/WAF-D-21-0130.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/waf-d-21-0130.1,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Validation of Aeolus wind profiles using ground-based lidar and radiosonde observations at La Réunion Island and the Observatoire de Haute Provence,10.5194/egusphere-2022-822,https://openalex.org/W4294613014,2022.0,high,https://egusphere.copernicus.org/preprints/2022/egusphere-2022-822/egusphere-2022-822.pdf,https://egusphere.copernicus.org/preprints/egusphere-2022-822/egusphere-2022-822.html,no_matches,0,,,channel_b:B2:SCALES+Doppler lidar,,html_scrape,
Assimilation of lidar planetary boundary layer height observations,10.5194/amt-14-1099-2021,https://openalex.org/W3048169832,2021.0,high,https://amt.copernicus.org/articles/14/1099/2021/amt-14-1099-2021.pdf,https://amt.copernicus.org/articles/14/1099/2021/amt-14-1099-2021.html,mentions_found,8,AERI retrieval; lidar retrieval,contextual,channel_b:B2:PECAN+Doppler lidar,,html_scrape,
Atmospheric Gravity Waves in Aeolus Wind Lidar Observations,10.1002/essoar.10506308.1,https://openalex.org/W4248927842,2021.0,high,https://essopenarchive.org/doi/pdf/10.1002/essoar.10506308.1,https://onlinelibrary.wiley.com/doi/full/10.1002/essoar.10506308.1,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Balloon borne aerosol-cloud interaction studies (BACIS): New observational techniques to understand and quantify aerosol effects on clouds,10.5194/amt-2021-410,https://openalex.org/W4200474856,2021.0,high,https://amt.copernicus.org/preprints/amt-2021-410/amt-2021-410.pdf,https://amt.copernicus.org/preprints/amt-2021-410/amt-2021-410.html,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Challenges and Opportunities in Lidar Remote Sensing,10.3389/frsen.2021.641723,https://openalex.org/W3135282456,2021.0,high,https://www.frontiersin.org/articles/10.3389/frsen.2021.641723/pdf,https://www.frontiersin.org/articles/10.3389/frsen.2021.641723/full,mentions_found,3,AERI retrieval; lidar retrieval,contextual,channel_b:B2:PECAN+Doppler lidar,,html_scrape,
Comparison of Observations and Predictions of Daytime Planetary-Boundary-Layer Heights and Surface Meteorological Variables in the Columbia River Gorge and Basin During the Second Wind Forecast Improvement Project,10.1007/s10546-021-00645-x,https://openalex.org/W3193421185,2021.0,high,https://link.springer.com/content/pdf/10.1007/s10546-021-00645-x.pdf,https://link.springer.com/article/10.1007/s10546-021-00645-x,error,0,,,channel_b:B2:LAPSE-RATE+Doppler lidar,,html_scrape,"Timeout 25000ms exceeded.
=========================== logs ===========================
""load"" event fired
============================================================"
Coupled Air Quality and Boundary-Layer Meteorology in Western U.S. Basins during Winter: Design and Rationale for a Comprehensive Study,10.1175/bams-d-20-0017.1,https://openalex.org/W3176424591,2021.0,high,https://journals.ametsoc.org/downloadpdf/journals/bams/102/10/BAMS-D-20-0017.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/bams-d-20-0017.1,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
"Drivers of severe air pollution events in a deep valley during wintertime: A case study from the Arve river valley, France",10.1016/j.atmosenv.2020.118030,https://openalex.org/W3124626319,2021.0,high,https://doi.org/10.1016/j.atmosenv.2020.118030,https://doi.org/10.1016/j.atmosenv.2020.118030,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Evaluation of a Method for Calculating the Height of the Stable Boundary Layer Based on Wind Profile Lidar and Turbulent Fluxes,10.3390/rs13183596,https://openalex.org/W3200988093,2021.0,high,https://www.mdpi.com/2072-4292/13/18/3596/pdf?version=1632363175,https://www.mdpi.com/2072-4292/13/18/3596/full?version=1632363175,no_matches,0,,,channel_b:B2:LAPSE-RATE+Doppler lidar,,html_scrape,
From Sugar to Flowers: A Transition of Shallow Cumulus Organization During ATOMIC,10.1029/2021ms002619,https://openalex.org/W3174831296,2021.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2021MS002619,https://onlinelibrary.wiley.com/doi/full/10.1029/2021ms002619,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
